id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
43931214,Home in Ocean Grove  4.82  2  3  1 bath,Greater Geelong,-38.26621,144.51365,Entire home/apt,551.0,1,87,4.06,22,141,51
43931405,Home in Anglesea  4.0  4  4  3,Surf Coast,-38.400505,144.195129,Entire home/apt,450.0,2,5,0.13,113,179,0
43932448,Boutique hotel in Apollo Bay  5.0  Studio  1 bed  1 private bath,Colac Otway,-38.75583,143.66625,Private room,422.0,1,4,0.11,5,204,1
43977908,Rental unit in Wongarra  4.70  1 bedroom  2  1 bath,Colac Otway,-38.69168,143.7697,Entire home/apt,366.0,5,10,0.27,1,43,0
44023852,Home in Bell Park  4.79  3  4  1 bath,Greater Geelong,-38.11141,144.33965,Entire home/apt,297.0,2,94,2.3,5,262,26
44051179,Guesthouse in Aireys Inlet  4.97  1 bedroom  1 bed  1 bath,Surf Coast,-38.4523,144.10167,Entire home/apt,190.0,2,37,0.97,1,35,7
44052929,Home in Lorne  4.80  3  4  2,Surf Coast,-38.54528,143.96902,Entire home/apt,811.0,1,51,1.35,23,294,10
44069776,Bed and breakfast in Point Lonsdale  4.87  2  3  1 private bath,Greater Geelong,-38.26667,144.61089,Private room,200.0,1,135,3.84,1,51,25
44069963,Home in Lorne  4  6  2,Surf Coast,-38.54162,143.97323,Entire home/apt,781.0,2,1,0.32,587,114,1
44069978,Home in Apollo Bay  3  3  1 bath,Colac Otway,-38.72240654435564,143.71962787630088,Entire home/apt,270.0,2,1,0.04,587,25,0
44075938,Home in Lorne  4  5  2,Surf Coast,-38.5472265,143.9752999,Entire home/apt,1309.0,2,1,0.1,587,136,1
44076472,Home in Lorne  4.67  3  4  2,Surf Coast,-38.54623,143.9743,Entire home/apt,491.0,2,3,0.12,587,146,1
44077816,Rental unit in Apollo Bay  4.95  2  3  1 bath,Colac Otway,-38.75003,143.66985,Entire home/apt,241.0,2,192,5.25,1,264,63
44080871,Townhouse in Ocean Grove  5.0  3  2,Greater Geelong,-38.268188,144.514938,Entire home/apt,300.0,2,10,0.64,1,162,5
44090102,Home in Apollo Bay  4.92  5  7  2.5,Colac Otway,-38.74240112,143.66799927,Entire home/apt,842.0,3,52,1.31,65,206,10
44122456,Home in Point Lonsdale  5.0  3  3  2,Queenscliffe,-38.26994,144.61795,Entire home/apt,304.0,2,68,1.62,1,243,17
44137403,Home in Heywood  4.90  3  6  1 bath,Glenelg,-38.13492,141.62715,Entire home/apt,167.0,2,80,2.03,1,56,14
44154817,Home in Pt Lonsdale  3  4  2,Greater Geelong,-38.26367,144.61062,Entire home/apt,485.0,1,1,0.03,58,322,0
44250881,Home in Clifton Springs  4.92  3  4  2.5,Greater Geelong,-38.15687,144.56515,Entire home/apt,300.0,2,129,3.27,1,311,25
44269809,Home in Lorne  5.0  5  9  4,Surf Coast,-38.5499,143.97706,Entire home/apt,1432.0,1,15,0.41,23,290,8
44283676,Home in Nelson  4.57  4  5  1 bath,Glenelg,-38.04742,141.01025,Entire home/apt,220.0,2,60,1.72,1,0,9
44322905,Home in Ocean Grove  4.80  4  9  2,Greater Geelong,-38.2619,144.55188,Entire home/apt,400.0,2,60,1.6,1,331,14
44393963,Cottage in Deans Marsh  4.95  3  10  1.5,Surf Coast,-38.39737,143.93011,Entire home/apt,436.0,2,19,0.47,1,329,4
44423035,Rental unit in Barwon Heads  4.94  2  3  1 bath,Greater Geelong,-38.27684,144.49008,Entire home/apt,293.0,2,95,2.38,1,152,11
44520776,Guest suite in Grovedale  4.90  1 bedroom  1 bed  1 bath,Greater Geelong,-38.20354,144.34842,Entire home/apt,148.0,1,78,4.31,1,70,56
44542438,Home in Portarlington  4.94  3  5  3,Greater Geelong,-38.121277,144.645218,Entire home/apt,599.0,2,17,0.47,64,32,4
44543063,Guesthouse in Point Lonsdale  4.85  1 bedroom  1 bed  1 private bath,Queenscliffe,-38.28849,144.61385,Private room,217.0,1,27,0.75,3,102,6
44579638,Rental unit in Port Campbell  4.78  3  3  2,Corangamite,-38.62135,142.99499,Entire home/apt,684.0,1,93,2.36,11,284,30
44597415,Guesthouse in Torquay  4.67  2  4  1 bath,Surf Coast,-38.33772,144.32219,Entire home/apt,413.0,2,36,1.78,27,40,15
44598317,Home in Lavers Hill  4.98  3  3  1 bath,Colac Otway,-38.69756,143.35427,Entire home/apt,374.0,2,98,2.46,1,331,19
44598952,Home in Aireys Inlet  5.0  4  5  2,Surf Coast,-38.46049,144.10504,Entire home/apt,635.0,2,7,0.21,587,154,1
44620562,Home in Anglesea  4.91  3  5  2,Surf Coast,-38.41351318359375,144.17015075683594,Entire home/apt,750.0,2,116,2.93,1,0,28
44621156,Home in Aireys Inlet  4.93  4  8  2.5,Surf Coast,-38.46068,144.10656,Entire home/apt,1050.0,2,28,0.71,5,340,4
44636041,Farm stay in Tarrington  4.94  4  5  2,Southern Grampians,-37.74236,142.10479,Entire home/apt,280.0,2,72,1.83,1,333,15
44653194,Home in Kennett River  5.0  4  4  3.5,Colac Otway,-38.6658,143.86144,Entire home/apt,700.0,4,6,0.18,1,330,1
44694967,Home in Apollo Bay  4.98  3  4  2,Colac Otway,-38.749639,143.664906,Entire home/apt,273.0,2,56,1.6,1,41,21
44706619,Home in Wye River  5.0  3  3  2,Colac Otway,-38.6309,143.89306,Entire home/apt,506.0,2,15,0.39,587,146,3
44717626,Rental unit in Apollo Bay  4.80  2  2  2,Colac Otway,-38.75197,143.66917,Entire home/apt,319.0,2,15,0.42,587,148,1
44768313,Cottage in Port Campbell  4.96  1 bedroom  1 bed  1 bath,Corangamite,-38.6079,143.0044,Entire home/apt,354.0,1,46,1.17,9,210,5
44920302,Cabin in Port Campbell  4.87  2  3  1 bath,Corangamite,-38.6079,143.0044,Entire home/apt,236.0,1,91,2.7,9,0,37
45000864,Rental unit in Geelong  4.35  2  2  1 bath,Greater Geelong,-38.14839,144.35898,Entire home/apt,426.0,2,26,0.67,8,330,9
45001580,Rental unit in Geelong  4.55  2  2  2,Greater Geelong,-38.14484,144.3622,Entire home/apt,483.0,2,20,0.54,8,314,13
45036386,Home in Jan Juc  5.0  4  6  2.5,Surf Coast,-38.34593,144.29738,Entire home/apt,900.0,6,16,0.44,1,260,5
45092919,Cottage in Port Fairy  4.64  2  3  1 bath,Moyne,-38.385349,142.232681,Entire home/apt,224.0,2,11,0.28,112,42,2
45127040,Home in Lorne  4.49  4  8  2,Surf Coast,-38.53290176,143.97599792,Entire home/apt,740.0,2,71,1.79,1,134,18
45143708,Rental unit in Port Campbell  4.68  3  3  2,Corangamite,-38.62122,142.99422,Entire home/apt,684.0,1,25,0.69,11,304,9
45143766,Rental unit in Port Campbell  4.92  2  2  2,Corangamite,-38.62059,142.99396,Entire home/apt,431.0,1,61,1.67,11,285,23
45143820,Rental unit in Port Campbell  4.69  2  2  2,Corangamite,-38.62059,142.99396,Entire home/apt,431.0,1,36,0.99,11,310,12
45180517,Home in Ocean Grove  4.83  4  7  2,Greater Geelong,-38.26055,144.54224,Entire home/apt,400.0,3,6,0.17,17,331,1
45184993,Home in Ocean Grove  4.81  3  4  1 bath,Greater Geelong,-38.26159,144.51464,Entire home/apt,474.0,1,31,3.48,1,1,31
45206564,Townhouse in Torquay  5.0  3  4  2,Surf Coast,-38.33047,144.31965,Entire home/apt,591.0,2,54,1.38,153,208,9
45206875,Townhouse in Torquay  4.92  3  4  2.5,Surf Coast,-38.33099,144.32017,Entire home/apt,851.0,2,76,2.05,153,251,23
45280753,Guesthouse in Ocean Grove  4.99  1 bedroom  1 bed  1 bath,Greater Geelong,-38.26889,144.53854,Entire home/apt,175.0,1,237,6.02,1,321,69
45349740,Rental unit in Lorne  4.74  2  2  2,Surf Coast,-38.54835,143.98442,Entire home/apt,341.0,2,19,0.56,587,131,1
45354166,Guest suite in Hamilton  4.98  Studio  2  1 bath,Southern Grampians,-37.7379,142.0262,Entire home/apt,130.0,2,47,1.2,1,164,1
45370441,Rental unit in Portland  5.0  1 bedroom  1 bed  1 private bath,Glenelg,-38.33457,141.60746,Private room,194.0,1,5,0.13,3,232,2
45370474,Rental unit in Portland  4.90  1 bedroom  1 bed  1 private bath,Glenelg,-38.33503,141.60904,Private room,194.0,1,10,0.29,3,254,1
45402810,Home in Wye River  4.70  4  5  4,Colac Otway,-38.63251,143.89167,Entire home/apt,700.0,2,20,0.54,587,114,3
45416132,Townhouse in Belmont  4.91  3  5  2,Greater Geelong,-38.17871,144.34953,Entire home/apt,533.0,2,22,2.59,4,306,22
45424736,Home in Queenscliff  4.83  3  3  2,Queenscliffe,-38.26989,144.66032,Entire home/apt,574.0,1,23,0.61,58,20,3
45424750,Home in Barwon Heads  5.0  5  5  3,Greater Geelong,-38.26467,144.48745,Entire home/apt,757.0,3,7,0.19,1,24,0
45425320,Guesthouse in Warrnambool  5.0  2  4  1 bath,Warrnambool,-38.39516,142.47336,Entire home/apt,170.0,2,21,0.53,3,2,0
45454310,Guesthouse in Wallington  4.86  1 bedroom  3  1 bath,Greater Geelong,-38.21069,144.50762,Entire home/apt,150.0,2,7,1.01,1,67,7
45471405,Home in Ocean Grove  4.70  3  4  1 bath,Greater Geelong,-38.26457,144.54693,Entire home/apt,484.0,3,30,0.81,153,256,4
45472661,Home in Saint Leonards  4.67  3  5  1 bath,Greater Geelong,-38.17465,144.70295,Entire home/apt,423.0,5,3,0.08,123,301,1
45473767,Farm stay in Princetown  4.85  1 bedroom  4  1 private bath,Corangamite,-38.64281,143.1311,Private room,210.0,1,71,1.88,3,308,31
45484547,Home in Port Fairy  4.75  3  4  2,Moyne,-38.388953,142.2386551,Entire home/apt,258.0,2,8,0.2,112,123,3
45522133,Home in Lorne  4.95  3  3  1 bath,Surf Coast,-38.52998,143.97527,Entire home/apt,2000.0,2,64,1.71,1,71,14
45554895,Home in Point Lonsdale  4.92  4  4  2,Greater Geelong,-38.26278,144.60804,Entire home/apt,881.0,1,204,5.18,1,339,58
45555294,Home in Lorne  4.93  5  7  3.5,Surf Coast,-38.55078,143.98321,Entire home/apt,2500.0,3,92,2.52,1,283,22
45567013,Home in Warrnambool  4.98  2  2  2,Warrnambool,-38.38384,142.47411,Entire home/apt,366.0,2,125,3.45,2,140,34
45570058,Home in Warrnambool  4.98  1 bedroom  1 bed  1 bath,Warrnambool,-38.37831,142.48562,Entire home/apt,286.0,1,89,2.43,1,78,17
45585264,Guesthouse in Curdies River  4.91  2  3  1 bath,Corangamite,-38.44497,142.94744,Entire home/apt,250.0,1,191,4.91,2,123,61
45599017,Guest suite in Apollo Bay  4.93  1 bedroom  1 bed  1.5,Colac Otway,-38.74388,143.66911,Private room,200.0,2,30,0.78,2,30,8
45609643,Townhouse in Ocean Grove  4.91  4  5  3,Greater Geelong,-38.26789,144.52112,Entire home/apt,980.0,2,22,0.58,1,66,5
45622512,Home in South Geelong  4.45  2  3  1 bath,Greater Geelong,-38.16089,144.36379,Entire home/apt,133.0,2,83,2.21,42,254,27
45641677,Home in Anglesea  4.63  4  7  2,Surf Coast,-38.4233,144.17112,Entire home/apt,600.0,2,60,1.6,1,334,16
45643157,Rental unit in Apollo Bay  4.86  1 bedroom  1 bed  1 bath,Colac Otway,-38.75421,143.6678,Entire home/apt,348.0,2,194,5.1,36,335,65
45662105,Home in Apollo Bay  4.84  4  6  1 bath,Colac Otway,-38.75440539378556,143.66236394704177,Entire home/apt,600.0,2,58,1.9,2,84,44
45705718,Cottage in Port Campbell  4.73  2  3  1 bath,Corangamite,-38.62262,142.99734,Entire home/apt,465.0,1,205,5.27,3,311,76
45705987,Cottage in Port Campbell  4.59  2  2  1 bath,Corangamite,-38.61961,142.99846,Entire home/apt,475.0,1,107,2.99,3,355,39
45741764,Rental unit in Warrnambool  3  8  2 shared,Warrnambool,-38.38774,142.51118,Private room,851.0,1,1,0.03,6,12,0
45787894,Guesthouse in Princetown  4.44  1 bedroom  1 bed  1 bath,Corangamite,-38.63566,143.11202,Entire home/apt,384.0,1,25,0.66,12,354,4
45789365,Home in Barwon Heads  5.0  4  5  2,Greater Geelong,-38.27615,144.48632,Entire home/apt,921.0,3,6,0.17,54,5,2
45803591,Rental unit in Geelong  4.96  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.14651,144.36015,Private room,157.0,1,74,2.18,1,70,17
45804933,Home in Newtown  4.39  2  3  1.5,Greater Geelong,-38.1492,144.33724,Entire home/apt,165.0,2,33,0.87,42,97,8
45827548,Home in Port Fairy  4.79  3  4  2,Moyne,-38.38623,142.24008,Entire home/apt,354.0,1,24,0.65,97,95,7
45836160,Bungalow in Portland   4.97  2  3  1 bath,Glenelg,-38.34647,141.54022,Entire home/apt,253.0,2,38,1.0,2,85,12
45836481,Guesthouse in Winchelsea  4.97  1 bedroom  2  1 bath,Surf Coast,-38.23447,143.98905,Entire home/apt,85.0,1,237,6.13,1,8,92
45853923,Townhouse in Barwon Heads  4.95  3  3  2,Greater Geelong,-38.27452,144.49331,Entire home/apt,515.0,2,99,2.6,1,59,22
45867360,Home in Ocean Grove  4.87  5  6  2,Greater Geelong,-38.2682,144.52934,Entire home/apt,790.0,2,53,1.44,153,252,12
45868029,Rental unit in Portland  4.85  2  3  2,Glenelg,-38.34935,141.60526,Entire home/apt,237.0,1,120,3.15,4,12,38
45872525,Home in Casterton  5.0  3  4  1 bath,Glenelg,-37.58643,141.40567,Entire home/apt,155.0,1,7,0.9,1,52,7
45878011,Home in Port Fairy  4.82  3  4  1 bath,Moyne,-38.37172,142.24763,Entire home/apt,240.0,2,28,0.76,97,107,7
45879296,Home in Port Fairy  4.44  2  2  2,Moyne,-38.3868198,142.2362488,Entire home/apt,327.0,1,9,0.23,97,127,0
45882672,Home in Apollo Bay  4.56  1 bedroom  1 bed  1 bath,Colac Otway,-38.70270157,143.67999268,Entire home/apt,592.0,2,77,2.03,65,268,24
45884520,Home in Torquay  4.86  3  4  2.5,Surf Coast,-38.32589,144.31884,Entire home/apt,756.0,2,84,2.2,67,1,19
45901834,Home in Torquay  4.99  4  8  3,Surf Coast,-38.33393,144.32382,Entire home/apt,585.0,2,90,2.39,2,316,29
45914999,Home in Skenes Creek  4.84  2  2  1 bath,Colac Otway,-38.72286,143.71753,Entire home/apt,418.0,2,55,1.5,2,238,21
45916468,Home in Skenes Creek North  4.95  3  3  1 bath,Colac Otway,-38.70095,143.71036,Entire home/apt,595.0,2,100,2.73,2,172,22
45916819,Home in Port Fairy  3  3  2,Moyne,-38.37952,142.2336,Entire home/apt,457.0,1,2,0.07,97,147,0
45959691,Guesthouse in Indented Head  4.92  2  3  1 bath,Greater Geelong,-38.13665,144.70712,Entire home/apt,220.0,2,92,2.52,1,159,26
45981918,Home in Jan Juc  3  4  2,Surf Coast,-38.34787,144.29723,Entire home/apt,746.0,2,2,0.05,153,3,0
45993267,Home in Indented Head  5.0  3  4  1.5,Greater Geelong,-38.12469,144.69425,Entire home/apt,300.0,2,36,0.99,1,304,10
46028852,Townhouse in Ocean Grove  4.80  2  2  1 bath,Greater Geelong,-38.265221,144.514526,Entire home/apt,557.0,2,92,2.39,1,323,53
46037598,Home in Point Lonsdale  4.98  3  6  2,Queenscliffe,-38.27279,144.62015,Entire home/apt,364.0,2,40,1.07,1,192,10
46040592,Guest suite in Anglesea  5.0  1 bedroom  1 bed  1.5,Surf Coast,-38.41408,144.16542,Entire home/apt,416.0,1,73,1.9,1,70,22
46051592,Home in Paaratte  4.91  4  6  2,Corangamite,-38.56948,142.96695,Entire home/apt,529.0,1,32,0.88,1,343,24
46051772,Home in Lorne  5.0  5  8  3,Surf Coast,-38.54593,143.9787,Entire home/apt,1929.0,2,5,0.2,587,158,2
46054057,Home in Torquay  5.0  5  8  3.5,Surf Coast,-38.32401,144.32901,Entire home/apt,850.0,2,6,0.17,2,320,4
46070276,Home in Forrest  4.75  3  6  2.5,Colac Otway,-38.52187,143.7137,Entire home/apt,450.0,2,48,1.32,1,84,14
46072325,Guest suite in Hamilton  4.78  3  4  1 bath,Southern Grampians,-37.74181,142.0205,Entire home/apt,302.0,1,9,0.35,1,164,2
46072786,Cottage in Marcus Hill  4.99  2  2  1 bath,Greater Geelong,-38.22081,144.55626,Entire home/apt,389.0,2,158,4.15,1,231,35
46077973,Home in Torquay  4.89  4  5  2.5,Surf Coast,-38.30701,144.33697,Entire home/apt,574.0,2,37,0.99,153,0,6
46078333,Home in Ocean Grove  4.48  Studio  4  1 bath,Greater Geelong,-38.2698,144.54504,Entire home/apt,360.0,2,21,0.55,17,335,4
46090559,Home in Apollo Bay  4.82  3  6  1 bath,Colac Otway,-38.74891,143.66719,Entire home/apt,797.0,2,148,3.9,36,0,37
46107497,Home in Warrnambool  4.86  2  2  2,Warrnambool,-38.38056,142.48931,Entire home/apt,176.0,2,73,1.91,1,1,0
46112884,Rental unit in Lorne  4.94  1 bedroom  2  1 bath,Surf Coast,-38.5413,143.97411,Entire home/apt,503.0,1,365,9.51,2,215,120
46145005,Boat in Grampians  4.83  3  7  1 bath,Southern Grampians,-37.46823,142.19095,Entire home/apt,229.0,2,36,0.98,1,354,9
46159109,Cabin in Johanna  4.95  3  6  2,Colac Otway,-38.74419,143.41219,Entire home/apt,500.0,2,75,2.07,1,232,19
46164915,Cottage in Marcus Hill  4.95  2  5  1 bath,Greater Geelong,-38.21706,144.56041,Entire home/apt,400.0,2,76,2.08,1,330,23
46197999,Guest suite in Warrnambool  5.0  1 bedroom  1 bed  1 bath,Warrnambool,-38.34638,142.46169,Entire home/apt,160.0,2,42,1.11,1,318,8
46222884,Home in Ocean Grove  4.63  3  4  2,Greater Geelong,-38.26512,144.52805,Entire home/apt,440.0,2,8,0.22,17,333,1
46224362,Home in Saint Leonards  4.93  3  5  2.5,Greater Geelong,-38.18406,144.70821,Entire home/apt,357.0,2,43,1.19,1,297,17
46228553,Home in Torquay  4.93  3  6  3,Surf Coast,-38.31736,144.33305,Entire home/apt,400.0,2,57,1.5,2,159,4
46240747,Home in Ocean Grove  4.75  4  5  2.5,Greater Geelong,-38.25184,144.52416,Entire home/apt,550.0,14,4,0.11,1,174,0
46242698,Home in Bells Beach  5.0  4  10  2,Surf Coast,-38.35829,144.25768,Entire home/apt,1000.0,7,17,0.47,1,284,0
46245373,Home in Portarlington  4.97  3  5  2,Greater Geelong,-38.11639,144.64127,Entire home/apt,260.0,2,70,1.88,1,139,20
46247016,Home in Portarlington  4.82  2  2  1 bath,Greater Geelong,-38.11595,144.6658,Entire home/apt,454.0,2,55,1.48,153,245,16
46280793,Tiny home in Apollo Bay  4.94  1 bedroom  1 bed  1 bath,Colac Otway,-38.76672,143.64897,Entire home/apt,283.0,2,274,7.21,2,150,86
46284139,Rental unit in Ocean Grove  4.97  2  2  2,Greater Geelong,-38.26821,144.52457,Entire home/apt,250.0,1,60,1.63,1,38,20
46297260,Home in Torquay  4.87  3  6  3.5,Surf Coast,-38.30811,144.34992,Entire home/apt,1281.0,2,15,0.41,43,16,4
46298717,Guesthouse in Ocean Grove  4.81  1 bedroom  3  1 bath,Greater Geelong,-38.25097,144.52823,Entire home/apt,176.0,2,31,0.83,4,253,6
46303904,Home in Barwon Heads  5.0  4  6  2,Greater Geelong,-38.28381,144.48752,Entire home/apt,864.0,2,3,0.09,40,331,0
46316147,Tiny home in Apollo Bay  4.97  1 bedroom  1 bed  1 bath,Colac Otway,-38.7555,143.65409,Entire home/apt,321.0,1,76,2.04,2,62,29
46316190,Rental unit in Torquay  4.91  3  4  2,Surf Coast,-38.33217,144.31881,Entire home/apt,665.0,2,46,1.23,153,88,3
46322472,Home in Lorne  4.70  5  9  3,Surf Coast,-38.53865,143.96666,Entire home/apt,1650.0,2,10,0.31,1,236,5
46324038,Home in Ocean Grove  4.67  4  4  3.5,Greater Geelong,-38.25538,144.51295,Entire home/apt,1000.0,5,3,0.08,1,0,0
46338439,Cabin in Anakie  2  4  1 bath,Greater Geelong,-37.91267,144.23554,Entire home/apt,400.0,2,2,0.1,3,348,1
46359164,Home in Wye River  4.89  3  4  2,Colac Otway,-38.63083,143.89392,Entire home/apt,875.0,2,46,1.26,1,245,13
46360109,Townhouse in Torquay  5.0  2  2  1 bath,Surf Coast,-38.32137,144.3283,Entire home/apt,400.0,3,15,0.41,1,4,2
46364768,Villa in Apollo Bay  4.78  Studio  6  1.5,Colac Otway,-38.75646,143.66276,Entire home/apt,600.0,1,100,2.83,2,226,33
46365244,Farm stay in Apollo Bay  4.96  2  2  1 bath,Colac Otway,-38.76673,143.64825,Entire home/apt,440.0,2,217,5.82,2,155,60
46381600,Home in Warrnambool  4.89  2  3  1 bath,Warrnambool,-38.39431,142.50484,Entire home/apt,266.0,3,18,0.48,2,12,5
46381915,Home in Port Fairy  4.54  4  4  2,Moyne,-38.39151,142.22142,Entire home/apt,377.0,2,13,0.35,112,138,2
46395823,Rental unit in Geelong  5.0  2  2  1 bath,Greater Geelong,-38.14524,144.36043,Entire home/apt,295.0,2,3,0.09,2,279,0
46396562,Home in Moolap  4.86  3  5  1.5,Greater Geelong,-38.1665,144.40561,Entire home/apt,249.0,2,29,0.78,2,320,6
46406669,Home in Torquay  1 bedroom  1 bed  1 shared bath,Surf Coast,-38.30958,144.33313,Private room,115.0,2,1,0.1,7,25,1
46418362,Rental unit in Torquay  4.96  3  5  2,Surf Coast,-38.32441,144.32653,Entire home/apt,500.0,2,27,0.74,1,97,9
46419529,Home in Ocean Grove  4.87  4  4  2.5,Greater Geelong,-38.26016,144.52217,Entire home/apt,1050.0,4,15,0.42,11,5,5
46421248,Home in Ocean Grove  5.0  3  4  1 bath,Greater Geelong,-38.26137,144.51865,Entire home/apt,700.0,4,6,0.16,1,86,0
46421332,Home in Warrnambool  5.0  1 bedroom  2  1 bath,Warrnambool,-38.39447,142.50405,Entire home/apt,230.0,3,9,0.27,2,5,3
46436747,Home in Warrnambool  4.88  3  3  1.5,Warrnambool,-38.38545,142.48737,Entire home/apt,330.0,3,49,1.36,1,310,15
46437660,Home in Ocean Grove  4  4  2,Greater Geelong,-38.25786,144.52025,Entire home/apt,850.0,6,2,0.06,1,147,0
46440394,Guesthouse in Geelong  4.97  2  2  1 bath,Greater Geelong,-38.15582,144.36252,Entire home/apt,349.0,2,31,0.83,1,149,3
46450585,Home in Connewarre  5.0  3  5  2.5,Surf Coast,-38.26605,144.39034,Entire home/apt,919.0,5,6,0.17,1,262,0
46454684,Home in Port Fairy  4.59  4  5  2,Moyne,-38.389301,142.220581,Entire home/apt,383.0,2,27,0.72,112,144,8
46456203,Home in Apollo Bay  4.97  2  3  1 bath,Colac Otway,-38.75307,143.66069,Entire home/apt,424.0,2,62,1.65,1,347,13
46457997,Home in Barwon Heads  5.0  4  5  2,Greater Geelong,-38.27113,144.48996,Entire home/apt,750.0,7,5,0.14,1,94,0
46475764,Home in Apollo Bay  4.95  1 bedroom  1 bed  1 bath,Colac Otway,-38.74517,143.67118,Entire home/apt,354.0,2,208,6.2,1,71,65
46476340,Guest suite in Belmont  4.78  1 bedroom  1 bed  1 bath,Greater Geelong,-38.16704,144.34734,Entire home/apt,110.0,2,59,1.57,1,141,28
46487680,Home in Torquay  4  4  2,Surf Coast,-38.30663,144.34214,Entire home/apt,900.0,7,2,0.05,1,173,0
46492195,Home in Portarlington  5.0  4  5  2.5,Greater Geelong,-38.11985,144.65445,Entire home/apt,443.0,2,69,1.85,2,0,16
46494837,Home in Port Fairy  4.71  3  4  2,Moyne,-38.37869,142.24344,Entire home/apt,474.0,1,7,0.33,97,48,3
46496718,Home in Whittington  5.0  4  5  2.5,Greater Geelong,-38.17202,144.38422,Entire home/apt,500.0,2,8,0.22,4,173,0
46498243,Home in Aireys Inlet  4.88  4  9  2.5,Surf Coast,-38.46623,144.10224,Entire home/apt,880.0,2,40,1.1,1,0,13
46499874,Cottage in Whittington  4.92  1 bedroom  2  1.5 shared,Greater Geelong,-38.1725,144.38463,Private room,87.0,2,13,0.35,4,54,2
46500066,Cottage in Whittington  5.0  1 bedroom  1 bed  1.5 shared,Greater Geelong,-38.1725,144.38463,Private room,81.0,2,16,0.48,4,57,1
46500181,Cottage in Whittington  4.64  1 bedroom  1 bed  1.5 shared,Greater Geelong,-38.1725,144.38463,Private room,81.0,2,14,0.42,4,55,4
46500572,Home in Ocean Grove  4.84  2  3  1 bath,Greater Geelong,-38.25654,144.52547,Entire home/apt,395.0,2,116,3.08,1,149,21
46509335,Rental unit in Jan Juc  4.69  1 bedroom  1 bed  1 bath,Surf Coast,-38.34934,144.29648,Entire home/apt,322.0,2,101,2.69,18,78,22
46512479,Townhouse in Point Lonsdale  4.30  3  4  3,Queenscliffe,-38.27782,144.61141,Entire home/apt,277.0,2,10,0.27,96,137,3
46513252,Home in Leopold  4.94  Studio  4  2,Greater Geelong,-38.17559,144.46347,Entire home/apt,201.0,2,33,0.9,1,50,8
46518592,Home in Barwon Heads  4.44  4  8  3,Greater Geelong,-38.278839111328125,144.48370361328125,Entire home/apt,743.0,2,34,0.99,1,325,10
46532730,Home in Indented Head  4.65  3  4  2,Greater Geelong,-38.13408,144.70859,Entire home/apt,454.0,2,34,0.91,153,255,5
46533453,Home in Portarlington  4.79  3  3  2,Greater Geelong,-38.116779,144.665604,Entire home/apt,229.0,2,14,0.41,64,310,4
46537231,Home in Ocean Grove  4.77  3  4  1 bath,Greater Geelong,-38.2569,144.5203,Entire home/apt,300.0,3,13,0.36,1,159,0
46547936,Home in Jan Juc  5.0  3  4  2,Surf Coast,-38.34443,144.2976,Entire home/apt,600.0,5,7,0.19,1,16,0
46555844,Home in Lovely Banks  4.88  1 bedroom  1 bed  1 shared bath,Greater Geelong,-38.08128,144.33472,Private room,90.0,1,50,1.37,2,237,22
